rank1	rank2	rank3	rank4	name	#records	#title	#GPS	#uniqueGPS	gbnumber	lat_lon	country
Rhizaria	Foraminifera	Rotaliida	Buliminacea	Globobulimina_turgida	7	4	0	0	['DQ452711', 'DQ452710', 'AY914562', 'FR754378', 'FR754377', 'FR754376', 'LN873815']	[]	['', 'Sweden']	[' Evolution and molecular phylogeny of Cibicides and Uvigerina (Rotaliida, Foraminifera)', ' Molecular phylogeny of the foraminiferal genus Uvigerina based on ribosomal DNA sequences', ' Classification of foraminifera', ' An updated classification of rotaliid foraminifera']
Rhizaria	Foraminifera	Rotaliida	Buliminacea	Trifarina_earlandi	51	3	0	0	['DQ205390', 'AY914568', 'AY914567', 'AY914566', 'AY914565', 'LN873529', 'LN873528', 'LN873527', 'LN873526', 'LN873525', 'LN873524', 'LN873523', 'LN873522', 'LN873521', 'LN873520', 'LN873519', 'LN873518', 'LN873517', 'LN873516', 'LN873515', 'LN873514', 'LN873513', 'LN873512', 'LN873511', 'LN873510', 'LN873509', 'LN873508', 'LN873507', 'LN873506', 'LN873505', 'LN873504', 'LN873503', 'LN873502', 'LN873501', 'LN873500', 'LN873499', 'LN873498', 'LN873497', 'LN873496', 'LN873487', 'LN873486', 'LN873485', 'LN873495', 'LN873494', 'LN873493', 'LN873492', 'LN873491', 'LN873490', 'LN873489', 'LN873488', 'DQ205356']	[]	['', 'Antarctica']	[' Molecular evidence for monophyly of Cibicides, Cibicidoides and related genera (calcareous foraminifera) through SSU rDNA sequences', ' Molecular phylogeny of the foraminiferal genus Uvigerina based on ribosomal DNA sequences', ' Widespread intra-specific genetic homogeneity of coastal Antarctic benthic foraminifera']
Rhizaria	Foraminifera	Rotaliida	Buliminacea	Uvigerina_akitaensis	8	2	0	0	['AY210780', 'AY210779', 'AY465859', 'AY465858', 'AY465857', 'AY465856', 'FM999925', 'FM999924']	[]	['Japan', 'USA', '', 'Pacific Ocean']	[' Molecular evolution of some selected benthic foraminifera as inferred from sequences of the small subunit ribosomal DNA', ' Using multiple analysis and non-hierarchical clustering for genotyping of foraminifers']
Rhizaria	Foraminifera	Rotaliida	Buliminacea	Uvigerina_elongatastriata	6	2	0	0	['AY210778', 'AY465861', 'AY465860', 'AF533851', 'AY914578', 'AY914577']	[]	['']	[' Molecular evolution of some selected benthic foraminifera as inferred from sequences of the small subunit ribosomal DNA', ' Molecular phylogeny of the foraminiferal genus Uvigerina based on ribosomal DNA sequences']
Rhizaria	Foraminifera	Rotaliida	Buliminacea	Uvigerina_mediterranea	11	3	0	0	['AY359179', 'AY359178', 'AY359177', 'AF533854', 'AF533853', 'AF533852', 'DQ522033', 'DQ522032', 'DQ522031', 'FM999927', 'FM999926']	[]	['', 'Atlantic Ocean']	[' Molecular evolution of some selected benthic foraminifera as inferred from sequences of the small subunit ribosomal DNA', ' Evolution and molecular phylogeny of Cibicides and Uvigerina', ' Using multiple analysis and non-hierarchical clustering for genotyping of foraminifers']
Rhizaria	Foraminifera	Rotaliida	Buliminacea	Uvigerina_peregrina	23	5	0	0	['DQ205358', 'AY359189', 'AY359188', 'AY359187', 'AY359186', 'AY359185', 'AY359184', 'AY359183', 'AY359182', 'AY359181', 'AY359180', 'AF533855', 'AY914571', 'AY914570', 'AY914569', 'AY914576', 'AY914575', 'AY914574', 'AY914573', 'AY914572', 'FM999928', 'DQ195537', 'DQ205359']	[]	['', 'Atlantic Ocean']	[' Molecular evidence for monophyly of Cibicides, Cibicidoides and related genera (calcareous foraminifera) through SSU rDNA sequences', ' Molecular evolution of some selected benthic foraminifera as inferred from sequences of the small subunit ribosomal DNA', ' Molecular phylogeny of the foraminiferal genus Uvigerina based on ribosomal DNA sequences', ' Using multiple analysis and non-hierarchical clustering for genotyping of foraminifers', ' Molecular evidence for monophyly of Cibicides, Cibicidoides and related genera (Calcareous foraminifera) through SSU rDNA sequences']
Rhizaria	Foraminifera	Rotaliida	Buliminacea	Uvigerina_phlegeri	3	2	0	0	['AY914564', 'AY914563', 'DQ205357']	[]	['']	[' Molecular phylogeny of the foraminiferal genus Uvigerina based on ribosomal DNA sequences', ' Molecular evidence for monophyly of Cibicides, Cibicidoides and related genera (calcareous foraminifera) through SSU rDNA sequences']
Rhizaria	Foraminifera	Rotaliida	Cassidulinacea	Cassidulina_laevigata	48	4	0	0	['DQ452690', 'FJ705915', 'FJ705907', 'AY934738', 'HG966296', 'HG966295', 'HG966294', 'HG966293', 'HG966292', 'HG966291', 'HG966290', 'HG966289', 'HG966288', 'HG966287', 'HG966286', 'HG966285', 'HG966284', 'HG966283', 'HG966282', 'HG966281', 'HG966280', 'HG966279', 'HG966278', 'HG966277', 'HG966276', 'HG966275', 'HG966274', 'HG966273', 'HG966272', 'HG966271', 'HG966270', 'HG966269', 'HG966268', 'HG966267', 'HG966266', 'HG966265', 'HG966264', 'HG966263', 'HG966262', 'HG966261', 'HG966260', 'HG966259', 'HG966258', 'HG966257', 'HG966256', 'HG966255', 'HG966254', 'HG966253']	[]	['']	[' Evolution and molecular phylogeny of Cibicides and Uvigerina (Rotaliida, Foraminifera)', ' Molecular phylogeny of Cibicides, Cibicidoides and related genera (Rotaliida, Foraminifera)', ' Molecular phylogeny of the foraminiferal genus Uvigerina based on ribosomal DNA sequences', ' Wide occurrence of SSU rDNA intragenomic polymorphism in foraminifera and its implications for molecular species identification']
Rhizaria	Foraminifera	Rotaliida	Cassidulinacea	Cassidulinoides_parkerianus	3	2	0	0	['DQ452689', 'DQ408639', 'LN873758']	[]	['']	[' Evolution and molecular phylogeny of Cibicides and Uvigerina (Rotaliida, Foraminifera)', ' An updated classification of rotaliid foraminifera']
Rhizaria	Foraminifera	Rotaliida	Cassidulinacea	Cassidulinoides_porrectus	2	2	0	0	['AY934737', 'DQ205355']	[]	['']	[' Molecular phylogeny of the foraminiferal genus Uvigerina based on ribosomal DNA sequences', ' Molecular evidence for monophyly of Cibicides, Cibicidoides and related genera (calcareous foraminifera) through SSU rDNA sequences']
Rhizaria	Foraminifera	Rotaliida	Cassidulinacea	Ehrenbergina_glabra	1	1	0	0	['LN873792']	[]	['']	[' An updated classification of rotaliid foraminifera']
Rhizaria	Foraminifera	Rotaliida	Cassidulinacea	Evolvocassidulina_orientalis	1	1	0	0	['LN873813']	[]	['']	[' An updated classification of rotaliid foraminifera']
Rhizaria	Foraminifera	Rotaliida	Cassidulinacea	Globocassidulina_biora	49	2	0	0	['FR875113', 'FR875112', 'FR875111', 'FR875110', 'FR875109', 'FR875108', 'FR875107', 'FR875106', 'FR875105', 'FR875104', 'FR875103', 'LN873607', 'LN873606', 'LN873605', 'LN873604', 'LN873603', 'LN873602', 'LN873601', 'LN873600', 'LN873599', 'LN873598', 'LN873597', 'LN873596', 'LN873595', 'LN873594', 'LN873593', 'LN873592', 'LN873591', 'LN873590', 'LN873589', 'LN873588', 'LN873587', 'LN873586', 'LN873585', 'LN873584', 'LN873583', 'LN873582', 'LN873581', 'LN873580', 'LN873579', 'LN873578', 'LN873577', 'LN873576', 'LN873575', 'LN873574', 'LN873573', 'LN873572', 'LN873571', 'LN873570']	[]	['Antarctica']	[' Morphologic and molecular diversity of the foraminiferal genus Globocassidulina in Admiralty Bay, King George Island', ' Widespread intra-specific genetic homogeneity of coastal Antarctic benthic foraminifera']
Rhizaria	Foraminifera	Rotaliida	Cassidulinacea	Globocassidulina_subglobosa	1	1	0	0	['LN873816']	[]	['']	[' An updated classification of rotaliid foraminifera']
Rhizaria	Foraminifera	Rotaliida	Chilostomellacea	Aubignyna_perlucida	2	1	0	0	['LN873741', 'LN873740']	[]	['']	[' An updated classification of rotaliid foraminifera']
Rhizaria	Foraminifera	Rotaliida	Chilostomellacea	Buccella_frigida	4	1	0	0	['LN851683', 'LN873745', 'LN873744', 'LN873743']	[]	['Argentina', '']	[' An updated classification of rotaliid foraminifera']
Rhizaria	Foraminifera	Rotaliida	Chilostomellacea	Buccella_peruviana	2	1	0	0	['LN873747', 'LN873746']	[]	['']	[' An updated classification of rotaliid foraminifera']
Rhizaria	Foraminifera	Rotaliida	Chilostomellacea	Chilostomella_oolina	3	1	0	0	['AF533841', 'AF533840', 'AF533839']	[]	['']	[' Molecular evolution of some selected benthic foraminifera as inferred from sequences of the small subunit ribosomal DNA']
Rhizaria	Foraminifera	Rotaliida	Chilostomellacea	Chilostomella_ovoidea	24	1	0	0	['AY210772', 'AY210770', 'AY465842', 'AY210771', 'AY359160', 'AY359159', 'AY359158', 'AY359157', 'AY359156', 'AY359155', 'AY359154', 'AY359153', 'AY359152', 'AY359151', 'AY359150', 'AY359149', 'AY359148', 'AY359147', 'AY359146', 'AY359145', 'AY359144', 'AY641479', 'AY641478', 'AY488865']	[]	['Costa Rica', 'Japan', '']	[' Molecular evolution of some selected benthic foraminifera as inferred from sequences of the small subunit ribosomal DNA']
Rhizaria	Foraminifera	Rotaliida	Chilostomellacea	Cibicidoides_cicatricosus	1	1	0	0	['AJ972504']	[]	['Greenland']	[' Analysis of benthic foraminifera from the East Greenland Sea']
Rhizaria	Foraminifera	Rotaliida	Chilostomellacea	Cibicidoides_dispars	15	2	0	0	['GU113113', 'GU113112', 'GU113111', 'GU113110', 'GU113109', 'GU113108', 'GU113124', 'GU113123', 'GU113122', 'GU113121', 'GU113120', 'GU113119', 'GU113118', 'LN873760', 'LN873759']	[]	['']	[' Phylogenetic position of two Patagonian Cibicididae (Rotaliida, Foraminifera)', ' An updated classification of rotaliid foraminifera']
Rhizaria	Foraminifera	Rotaliida	Chilostomellacea	Cibicidoides_lobatulus	81	7	0	0	['DQ195587', 'DQ195586', 'DQ195585', 'DQ195584', 'DQ195583', 'DQ195581', 'DQ195580', 'DQ195579', 'DQ195578', 'DQ195577', 'DQ195576', 'DQ195574', 'DQ195573', 'DQ195562', 'DQ195561', 'DQ195548', 'DQ195547', 'DQ195545', 'FJ705919', 'FJ705918', 'FJ705911', 'AY934742', 'HG966347', 'HG966346', 'HG966345', 'HG966344', 'HG966343', 'HG966342', 'HG966341', 'HG966340', 'HG966339', 'HG966338', 'HG966337', 'HG966336', 'HG966335', 'HG966334', 'HG966333', 'HG966332', 'HG966331', 'HG966330', 'HG966329', 'HG966328', 'HG966327', 'HG966326', 'HG966325', 'HG966324', 'HG966323', 'HG966322', 'HG966321', 'HG966320', 'HG966319', 'HG966318', 'HG966317', 'HG966316', 'HG966315', 'HG966314', 'HG966313', 'HG966312', 'HG966311', 'HG966310', 'HG966309', 'HG966308', 'HG966307', 'HG966306', 'HG966305', 'HG966304', 'HG966303', 'HG966302', 'HG966301', 'HG966300', 'HG966299', 'HG966298', 'HG966297', 'AJ972530', 'AJ972516', 'AJ972513', 'LN873762', 'LN873761', 'DQ205372', 'DQ205371', 'DQ205369']	[]	['', 'Greenland']	[' Molecular phylogeny of common cibicidids and related Rotaliida (Foraminifera) based on small subunit rDNA sequences', ' Molecular phylogeny of Cibicides, Cibicidoides and related genera (Rotaliida, Foraminifera)', ' Molecular phylogeny of the foraminiferal genus Uvigerina based on ribosomal DNA sequences', ' Wide occurrence of SSU rDNA intragenomic polymorphism in foraminifera and its implications for molecular species identification', ' Analysis of benthic foraminifera from the East Greenland Sea', ' An updated classification of rotaliid foraminifera', ' Molecular evidence for monophyly of Cibicides, Cibicidoides and related genera (calcareous foraminifera) through SSU rDNA sequences']
Rhizaria	Foraminifera	Rotaliida	Chilostomellacea	Cibicidoides_subhaidingerii	2	1	0	0	['LN873821', 'LN873820']	[]	['']	[' An updated classification of rotaliid foraminifera']
Rhizaria	Foraminifera	Rotaliida	Chilostomellacea	Cibicidoides_ungerianus	2	1	0	0	['FJ705920', 'FJ705898']	[]	['']	[' Molecular phylogeny of Cibicides, Cibicidoides and related genera (Rotaliida, Foraminifera)']
Rhizaria	Foraminifera	Rotaliida	Chilostomellacea	Cibicidoides_variabilis	16	1	0	0	['GU113117', 'GU113116', 'GU113115', 'GU113114', 'GU113136', 'GU113135', 'GU113134', 'GU113133', 'GU113132', 'GU113131', 'GU113130', 'GU113129', 'GU113128', 'GU113127', 'GU113126', 'GU113125']	[]	['']	[' Phylogenetic position of two Patagonian Cibicididae (Rotaliida, Foraminifera)']
Rhizaria	Foraminifera	Rotaliida	Chilostomellacea	Cibicidoides_wuellerstorfi	72	2	0	0	['AJ972592', 'AJ972591', 'AJ972590', 'AJ972589', 'AJ972588', 'AJ972587', 'AJ972586', 'AJ972585', 'AJ972584', 'AJ972583', 'AJ972582', 'AJ972581', 'AJ972580', 'AJ972579', 'AJ972578', 'AJ972577', 'AJ972576', 'AJ972575', 'AJ972574', 'AJ972573', 'AJ972572', 'AJ972571', 'AJ972570', 'AJ972569', 'AJ972568', 'AJ972567', 'AJ972566', 'AJ972565', 'AJ972564', 'AJ972563', 'AJ972562', 'AJ972561', 'AJ972560', 'AJ972559', 'AJ972558', 'AJ972557', 'AJ972556', 'AJ972555', 'AJ972554', 'AJ972553', 'AJ972552', 'AJ972551', 'AJ972548', 'AJ972547', 'AJ972538', 'AJ972537', 'AJ972536', 'AJ972532', 'AJ972531', 'AJ972529', 'AJ972528', 'AJ972527', 'AJ972526', 'AJ972525', 'AJ972524', 'AJ972523', 'AJ972522', 'AJ972521', 'AJ972520', 'AJ972519', 'AJ972518', 'AJ972510', 'AJ972508', 'AJ972507', 'AJ972506', 'AJ972505', 'LN873783', 'LN873782', 'LN873781', 'LN873780', 'LN873779', 'LN873778']	[]	['Greenland', '']	[' Analysis of benthic foraminifera from the East Greenland Sea', ' An updated classification of rotaliid foraminifera']
Rhizaria	Foraminifera	Rotaliida	Chilostomellacea	Discanomalina_coronata	1	1	0	0	['LN873789']	[]	['']	[' An updated classification of rotaliid foraminifera']
Rhizaria	Foraminifera	Rotaliida	Chilostomellacea	Heterolepa_praecincta	2	1	0	0	['LN873819', 'LN873818']	[]	['']	[' An updated classification of rotaliid foraminifera']
Rhizaria	Foraminifera	Rotaliida	Cibicididae	Cibicides_malboroughensis	2	1	0	0	['LN873764', 'LN873763']	[]	['']	[' An updated classification of rotaliid foraminifera']
Rhizaria	Foraminifera	Rotaliida	Cibicididae	Cibicides_pachyderma	15	4	0	0	['DQ408653', 'DQ408652', 'DQ195563', 'DQ195553', 'DQ195552', 'DQ205377', 'LN873769', 'LN873768', 'LN873767', 'LN873766', 'LN873765', 'DQ205378', 'DQ195575', 'DQ195551', 'DQ205376']	[]	['']	[' Evolution and molecular phylogeny of Cibicides and Uvigerina (Rotaliida, Foraminifera)', ' Molecular phylogeny of common cibicidids and related Rotaliida (Foraminifera) based on small subunit rDNA sequences', ' Molecular evidence for monophyly of Cibicides, Cibicidoides and related genera (calcareous foraminifera) through SSU rDNA sequences', ' An updated classification of rotaliid foraminifera']
Rhizaria	Foraminifera	Rotaliida	Cibicididae	Cibicides_refulgens	23	6	0	0	['DQ452701', 'DQ195540', 'DQ195582', 'DQ195572', 'DQ195571', 'DQ195570', 'DQ195569', 'DQ195568', 'DQ195543', 'DQ195542', 'DQ195541', 'FJ705912', 'FJ705902', 'DQ205368', 'DQ205367', 'DQ205366', 'DQ205365', 'DQ205364', 'AJ972546', 'AJ972545', 'AJ972542', 'LN873771', 'LN873770']	[]	['', 'Greenland']	[' Evolution and molecular phylogeny of Cibicides and Uvigerina (Rotaliida, Foraminifera)', ' Molecular phylogeny of common cibicidids and related Rotaliida (Foraminifera) based on small subunit rDNA sequences', ' Molecular phylogeny of Cibicides, Cibicidoides and related genera (Rotaliida, Foraminifera)', ' Molecular evidence for monophyly of Cibicides, Cibicidoides and related genera (calcareous foraminifera) through SSU rDNA sequences', ' Analysis of benthic foraminifera from the East Greenland Sea', ' An updated classification of rotaliid foraminifera']
Rhizaria	Foraminifera	Rotaliida	Cibicididae	Cibicides_ungerianus	2	2	0	0	['DQ195546', 'DQ205370']	[]	['']	[' Molecular phylogeny of common cibicidids and related Rotaliida (Foraminifera) based on small subunit rDNA sequences', ' Molecular evidence for monophyly of Cibicides, Cibicidoides and related genera (calcareous foraminifera) through SSU rDNA sequences']
Rhizaria	Foraminifera	Rotaliida	Cibicididae	Cibicides_wuellerstorfi	21	5	0	0	['AM491320', 'AM491319', 'KJ620899', 'KJ620897', 'KJ620896', 'KJ620895', 'KJ620891', 'KJ620894', 'KJ620893', 'KJ620892', 'KJ620898', 'KJ620900', 'KJ620902', 'KJ620901', 'DQ195560', 'DQ195559', 'DQ195558', 'DQ195549', 'DQ205374', 'DQ205373', 'AY934741']	[]	['Antarctica', 'Costa Rica', 'USA', '']	[' A note on the genetic similarity between shallow- and deep-water Epistominella vitrea (Foraminifera) in the Antarctic', ' Phylogenetic placement of Cibicidoides wuellerstorfi (Schwager, 1866) from methane seeps and non-seep habitats on the Pacific margin', ' Molecular phylogeny of common cibicidids and related Rotaliida (Foraminifera) based on small subunit rDNA sequences', ' Molecular evidence for monophyly of Cibicides, Cibicidoides and related genera (calcareous foraminifera) through SSU rDNA sequences', ' Molecular phylogeny of the foraminiferal genus Uvigerina based on ribosomal DNA sequences']
Rhizaria	Foraminifera	Rotaliida	Cibicididae	Rupertina_stabilis	1	1	0	0	['FJ705893']	[]	['']	[' Molecular phylogeny of Cibicides, Cibicidoides and related genera (Rotaliida, Foraminifera)']
Rhizaria	Foraminifera	Rotaliida	Discorbinellacea	Discorbinella_bertheloti	2	1	0	0	['LN873791', 'LN873790']	[]	['']	[' An updated classification of rotaliid foraminifera']
Rhizaria	Foraminifera	Rotaliida	Discorbinellacea	Epistominella_arctica	4	1	0	0	['FJ185796', 'FJ185795', 'FJ185794', 'FJ185793']	[]	['']	[' Global genetic homogeneity in deep-sea foraminiferan Epistominella exigua (Rotaliida']
Rhizaria	Foraminifera	Rotaliida	Discorbinellacea	Epistominella_exigua	21	7	0	0	['AM491306', 'AM491307', 'EU672995', 'DQ195557', 'FJ705897', 'DQ205386', 'LN873806', 'LN873805', 'LN873804', 'LN873803', 'LN873802', 'FJ185806', 'FJ185805', 'FJ185804', 'FJ185803', 'FJ185802', 'FJ185801', 'FJ185800', 'FJ185799', 'FJ185798', 'FJ185797']	[]	['Antarctica', '']	[' A note on the genetic similarity between shallow- and deep-water Epistominella vitrea (Foraminifera) in the Antarctic', ' Higher-level phylogeny of Foraminifera inferred from the RNA polymerase II (RPB1) gene', ' Molecular phylogeny of common cibicidids and related Rotaliida (Foraminifera) based on small subunit rDNA sequences', ' Molecular phylogeny of Cibicides, Cibicidoides and related genera (Rotaliida, Foraminifera)', ' Molecular evidence for monophyly of Cibicides, Cibicidoides and related genera (calcareous foraminifera) through SSU rDNA sequences', ' An updated classification of rotaliid foraminifera', ' Global genetic homogeneity in deep-sea foraminiferan Epistominella exigua (Rotaliida']
Rhizaria	Foraminifera	Rotaliida	Discorbinellacea	Epistominella_vitrea	21	7	0	0	['AM491316', 'AM491315', 'AM491311', 'AM491314', 'AM491313', 'AM491310', 'AM491309', 'AM491308', 'AM491312', 'DQ452696', 'DQ408647', 'DQ195556', 'AY934750', 'LN873812', 'LN873811', 'DQ205385', 'DQ205384', 'FJ185825', 'FJ185824', 'FJ185823', 'FJ185822']	[]	['Antarctica', '']	[' A note on the genetic similarity between shallow- and deep-water Epistominella vitrea (Foraminifera) in the Antarctic', ' Evolution and molecular phylogeny of Cibicides and Uvigerina (Rotaliida, Foraminifera)', ' Molecular phylogeny of common cibicidids and related Rotaliida (Foraminifera) based on small subunit rDNA sequences', ' Molecular phylogeny of the foraminiferal genus Uvigerina based on ribosomal DNA sequences', ' An updated classification of rotaliid foraminifera', ' Molecular evidence for monophyly of Cibicides, Cibicidoides and related genera (calcareous foraminifera) through SSU rDNA sequences', ' Global genetic homogeneity in deep-sea foraminiferan Epistominella exigua (Rotaliida']
Rhizaria	Foraminifera	Rotaliida	Discorboidea	Angulodiscorbis_quadrangularis	2	2	0	0	['AF194076', 'LN851682']	[]	['Japan', 'Thailand']	[' Phylogenetic relationships among species of Glabratellidae (Foraminifera) inferred from ribosomal DNA sequences', ' An updated classification of rotaliid foraminifera']
Rhizaria	Foraminifera	Rotaliida	Discorboidea	Cancris_auriculus	1	1	0	0	['FM999864']	[]	['Atlantic Ocean']	[' Using multiple analysis and non-hierarchical clustering for genotyping of foraminifers']
